customer_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,state,country,postal_code,registration_date,is_premium,lifetime_value,last_login,account_status
b6b4aaa5-39c4-4eed-a97f-8f1ed783b9d0,Karen,Smith,ryanbernard@example.org,+1-392-815-8189x7059,1951-03-17,F,638 Cook Plaza,Lake Briannamouth,Oregon,San Marino,61285,2024-11-18,True,1290.5,2025-06-17 19:18:19.905775,suspended
61b862b2-181d-40f9-b0d3-ce6fb437e204,Angela,Williams,christensenkendra@example.org,689.731.8692x8972,2005-01-26,Other,18227 Aaron Fall Apt. 948,Lake Sara,Iowa,Burkina Faso,87334,2025-05-24,False,669.59,2025-06-05 11:10:47.647484,inactive
7cbe08bc-475b-4e8c-8705-479616b3c475,Vanessa,Pena,sandradalton@example.net,216-459-9302,1946-10-12,Other,42322 Jimenez Vista,Lake Nancy,Kansas,Holy See (Vatican City State),94591,2023-11-21,True,2537.74,2025-06-30 15:30:46.893871,active
17f20b40-80da-446f-a171-ce00c261c03d,Robert,Mercado,mking@example.org,+1-505-493-7775x69198,1992-11-17,Other,291 Fleming Via,South Kennethton,Hawaii,Myanmar,98683,2025-05-31,True,897.44,2025-06-10 05:40:02.029774,suspended
437feb6b-0777-4ad1-8900-20bff1b159b6,John,Sanford,carl66@example.org,(291)731-6708,1970-01-26,Other,6706 Jackie Drives Apt. 986,Michaelport,Pennsylvania,France,33889,2024-02-07,False,4220.52,2025-06-04 18:37:58.709303,suspended
facd64f1-643a-4898-ae75-d006f71eb55d,James,Torres,jenniferbradley@example.com,8494627322,1971-11-01,M,42436 Samantha Streets,Shelleyside,Vermont,Gibraltar,35438,2024-11-06,True,452.05,2025-06-06 17:36:05.545711,suspended
a2e01d59-8363-42b7-99a3-742a83c28870,Olivia,Williams,mavery@example.net,+1-519-562-3419x964,1979-10-06,Other,47250 Schmidt Fork,West Stacy,Arizona,Sudan,90878,2023-12-26,False,3273.09,2025-06-06 01:14:19.022055,suspended
ab204463-d92c-46c8-9da7-f990d59ec42e,Allison,Sullivan,tina45@example.com,001-869-747-5769x45353,1980-01-20,F,6986 Ryan Harbors Apt. 125,Mitchellside,Vermont,United States of America,01539,2024-08-24,True,2515.29,2025-07-01 10:47:45.545694,suspended
f09d07f1-eac4-460c-9e4a-9260efd52c09,Kirk,Miller,jacob69@example.org,559-766-4721x30742,1993-06-12,Other,2614 Whitney Greens,East Laura,Hawaii,Wallis and Futuna,54955,2025-02-18,False,3227.44,2025-06-12 17:18:11.330610,inactive
36a7581e-4f17-4a4e-a2d9-79705115898b,Jennifer,Brown,xrobinson@example.com,410.408.1785,2003-03-19,F,8718 Flores Fords,Lisaview,West Virginia,Ukraine,23598,2024-05-14,True,4033.21,2025-06-30 20:47:32.506725,suspended
445dff54-427f-4c4b-b5ed-76cfcc29a582,Megan,Santos,fwilliams@example.org,+1-820-886-5237x7729,1987-06-20,F,37014 Debbie Cape Suite 278,North Sarastad,Massachusetts,Pakistan,68546,2024-10-26,False,2295.04,2025-06-05 01:26:19.695933,suspended
7bdd42e3-26e8-4cb6-abb7-e6cc067b30d1,Melissa,Thompson,cameronlopez@example.com,+1-931-460-9439x13681,2001-09-25,M,36955 April Lock,Lake Anthony,Tennessee,Colombia,75947,2024-12-14,True,2226.05,2025-06-29 08:51:55.947742,inactive
20b8d865-580e-40e4-bf02-7521c8ba5226,Jennifer,Burch,margaret33@example.org,(427)239-3899,1962-08-09,F,353 Jeremy Meadow Apt. 850,Sanderston,Oklahoma,Kuwait,06472,2024-07-10,True,1733.95,2025-06-15 08:43:47.179957,active
1eec4d0d-f5a8-4dd7-89b4-9d097f720ffc,Kathy,Roman,patrickgarcia@example.com,426-315-8388,2005-03-18,F,648 Chan Neck Apt. 574,East Jason,Indiana,Portugal,20524,2023-10-14,False,3684.29,2025-06-08 12:46:58.042115,inactive
a27e5970-0452-4a51-8223-c495b64a46f5,Daniel,Lawson,wendy58@example.net,001-792-222-5606x2953,2001-03-20,F,731 Amanda Groves,Suttonfort,Louisiana,Bosnia and Herzegovina,31475,2023-07-07,True,3815.29,2025-06-23 18:16:00.185280,suspended
f324a4fd-8f13-42bb-9b55-667b3aa74acf,Kevin,Martinez,eddie13@example.com,(760)884-6397,1948-06-27,Other,0554 Lauren Road Apt. 516,Charlesshire,Wyoming,Uruguay,88742,2024-03-09,True,1629.62,2025-06-16 12:56:09.420534,inactive
aba78b51-eeef-465f-91cf-b23504540420,Christopher,Le,brittanyhayes@example.com,(320)970-2042x620,1950-07-23,M,41393 Bullock River,Fordshire,Tennessee,Korea,53714,2023-07-29,False,2275.5,2025-07-02 08:06:23.646108,active
2a3bb73f-12fe-45f5-b732-d5fe797d3028,Ronald,Barry,christopherguzman@example.org,(976)807-5988,1966-09-15,M,943 Carrie Roads,Murphyborough,Alaska,Zimbabwe,67674,2024-11-05,True,1486.55,2025-06-27 06:14:38.946462,inactive
3bb1591b-2e83-4bbe-95ba-1dfea30e1e97,David,Williams,willismichael@example.org,001-857-964-4974x70002,1969-06-05,Other,676 Armstrong Ramp Suite 416,South Pamela,Nevada,Portugal,04927,2024-01-06,False,1278.94,2025-06-13 14:38:08.253951,active
5a5e6d18-3e88-4490-a81d-e32b05e6d708,Leroy,Walker,benjaminstevenson@example.com,001-769-427-7119,1980-05-14,F,53059 Ball Fall Suite 512,South Robert,Indiana,Japan,39784,2023-12-21,False,989.68,2025-06-06 01:00:23.244272,active
ea89cc6d-4a3c-4fe2-9d34-72545063317d,Alice,Horn,cheryl54@example.com,+1-863-545-4434x41491,1991-12-10,F,449 Mitchell Ports,Natalieview,Alaska,Malta,89108,2025-03-05,False,2518.86,2025-06-24 16:18:10.444110,inactive
0c38f74b-397a-47cc-a567-14d62bdcc3d7,Brittney,Mason,catherinewoods@example.org,001-288-994-1321,1952-08-20,F,70754 Lee Roads,Woodfort,Pennsylvania,Bulgaria,16971,2023-07-30,True,495.74,2025-06-03 23:54:02.379403,inactive
6ece6ce9-9112-448d-8734-07a34d40e14f,Melanie,James,hernandezcheryl@example.net,7028512137,1998-12-14,Other,59570 Arellano Common Apt. 145,Jaimemouth,Montana,Iceland,29505,2023-09-02,False,4835.1,2025-06-10 09:01:01.364537,active
0c4d862e-5ef8-4a9b-8cfc-a54b8ac31e08,Nicole,Phillips,jamesrussell@example.net,001-220-633-4742x4631,1959-02-13,Other,968 Harrington Plains Apt. 085,New Michelle,Missouri,Sao Tome and Principe,76859,2025-06-03,False,290.86,2025-06-08 06:44:17.734632,inactive
a589c017-16f4-46b5-a760-a7dfce01fa3f,Elaine,Freeman,caleb43@example.org,635-802-3850x2289,1969-02-15,F,5233 Abigail Drives,North Derek,Florida,Greenland,53096,2024-08-25,False,1464.45,2025-06-06 22:12:22.084141,active
3acf0cbf-028c-4ae1-a0b8-773134544a6a,Andrew,Gonzalez,emcdonald@example.net,001-716-775-0762x799,1960-03-13,M,45301 Renee Street,Lisaburgh,Kansas,Antarctica (the territory South of 60 deg S),28915,2024-01-16,False,712.98,2025-07-01 05:28:22.286681,inactive
2086ba87-0bf2-498c-a1be-4ca5cadaf90f,Amber,Ellis,davisjennifer@example.org,+1-724-605-0764x87177,1970-07-31,Other,0658 Amanda Mill,Port Erica,South Dakota,Cameroon,44997,2024-07-06,False,3831.09,2025-07-01 15:00:05.426887,inactive
994ac61f-5110-4df9-a7d2-3eca2e0c881c,Billy,Sosa,paul84@example.net,482-337-3379x121,1949-12-01,M,87803 Haas Plaza,Aguirreton,Texas,United States Virgin Islands,10191,2024-05-30,False,303.23,2025-06-05 04:12:47.887049,suspended
b18ed96d-4a95-490d-bc17-5917d30a835d,Barry,Soto,carmengomez@example.net,+1-494-952-9517x122,2004-01-22,M,38722 Michael Highway Apt. 216,South Erin,Utah,Sudan,34667,2024-09-07,False,2788.45,2025-06-23 01:44:24.958288,active
e8a541f8-313e-49a2-b546-f5eed9996d9d,James,Fitzgerald,jamesroberts@example.com,904.288.7899x504,1995-03-08,F,9685 Cheryl Well,Jakemouth,New York,Equatorial Guinea,82278,2024-11-27,False,3833.8,2025-06-09 03:22:46.999865,inactive
358e5535-a86e-45c6-a279-21f66d58f5e0,Ernest,Rich,robert42@example.com,375.422.5920x6165,1995-07-03,Other,59229 Wilson Islands,Robinsonberg,Pennsylvania,Ghana,41894,2025-01-06,True,686.88,2025-06-24 17:23:58.647588,active
3e8e9f65-6f96-4845-bb8b-1bf766f8197e,Steven,Cortez,debbiejackson@example.net,001-742-306-6154x9808,1956-10-04,F,80049 Janet Estate,Port Dawnburgh,Georgia,Bhutan,23162,2025-01-24,False,3984.74,2025-06-14 20:30:23.404481,inactive
e964f172-a9a9-4d76-82e8-9b5e4bcb68bd,Nicole,Dawson,mollystephens@example.net,864.601.9185x4880,2006-10-18,Other,006 Ashley Parkway,Ramoshaven,New Mexico,Ecuador,41615,2024-07-17,False,3787.08,2025-06-26 23:15:38.286853,active
66d78e18-a347-4f18-a341-6840f5b3029a,Juan,Berg,kimberly19@example.com,001-423-242-1926x2213,1963-10-04,Other,42948 Laura Creek,Jessicahaven,Oregon,Sierra Leone,92253,2025-03-26,False,2525.39,2025-06-06 09:25:09.382815,active
2746cfa4-724e-458d-9d70-773edcd9f69f,Marcia,Sullivan,barbara81@example.net,(883)818-0036,1945-10-27,M,000 Mayer Summit,New Matthew,Ohio,Indonesia,25214,2025-04-01,True,3582.28,2025-06-03 19:21:22.207987,inactive
cf42ce0a-539e-432e-8be1-bd38a1be3068,Harry,Sanchez,andreasmith@example.com,+1-926-892-9900,1978-02-21,Other,76332 Nicole Parkway Suite 337,Mcculloughland,North Carolina,Guadeloupe,83731,2023-09-24,False,787.26,2025-06-22 14:58:52.646099,suspended
c002c999-cfb3-4320-a9bd-b5118ad634a7,Margaret,Powell,pgibson@example.com,+1-541-501-3282,1989-08-31,M,88352 Mclaughlin Stream,New Thomastown,Montana,Zambia,63714,2024-06-27,False,4660.28,2025-06-06 12:57:53.222906,inactive
a10ff3db-c169-4add-ac28-6e650b1f7526,Jennifer,Petersen,adamnolan@example.net,314.731.9279x76178,2005-08-10,M,838 Bell Parks Apt. 026,Richardsonfurt,Ohio,Hungary,22890,2024-09-22,False,4953.55,2025-06-14 07:23:39.640250,suspended
52dc383c-236b-412c-981d-8b09d455b87e,Shane,Parker,matthewwalker@example.com,+1-860-874-2990x74729,1981-09-09,F,79967 Anna Plaza Suite 474,Ginashire,Maine,Iraq,36650,2023-08-27,False,2561.21,2025-06-18 23:06:26.769557,suspended
810a9f84-cd4e-4c4b-9bb7-18a5cd7f9010,Melanie,Rodriguez,dsanchez@example.net,+1-653-669-8816x4980,1964-05-31,Other,860 Hanna Crest,East Raymondmouth,Arizona,Indonesia,52957,2024-01-30,False,3558.26,2025-06-21 17:54:07.576729,inactive
8b5b73df-d701-4ade-84a0-c5990fab3b92,Harold,Nichols,michael13@example.org,+1-589-983-0574,1961-01-01,F,563 Edward Mission,Roseton,Alabama,Croatia,06520,2024-11-10,True,1873.37,2025-06-25 07:07:54.378167,suspended
1a110a4f-673e-49fe-adc7-7c49c2806fd5,Brittany,Booth,deanna05@example.com,918-249-3784x6790,1985-09-05,M,60013 Watson Spurs Apt. 034,Kevinview,Florida,Netherlands Antilles,78528,2025-05-18,False,2939.33,2025-06-15 11:49:44.958941,suspended
f466b44b-57cb-4f2e-aa4e-d1334635d22a,Robert,Barrera,xcardenas@example.org,706-822-1559x9672,1992-11-22,Other,19053 Sarah Rue,Scotttown,Kentucky,Luxembourg,40779,2024-06-18,True,3004.7,2025-06-15 08:31:09.471505,inactive
c91463ac-af4a-4f31-89df-f7488a8b0677,Mark,Harper,gnguyen@example.org,+1-735-507-1245,1950-11-27,Other,36221 Sarah Tunnel,Youngberg,South Dakota,Kyrgyz Republic,65336,2023-10-25,True,3620.93,2025-06-26 20:42:49.120586,suspended
bb4400f1-8baa-4ca5-a47d-5fb6893bfecf,John,Reed,jennifer58@example.com,(829)342-5251,2006-01-31,F,5917 Brian Center Apt. 549,West Shaneport,Louisiana,Latvia,30689,2025-01-11,True,2644.95,2025-06-22 20:23:51.263357,suspended
4c2d189b-2422-462e-85ba-84205b4b9466,Samuel,Rice,daniel71@example.com,001-249-773-4493,1959-01-29,Other,31836 Morgan Cliff,East Margaret,North Dakota,Uruguay,79258,2025-06-18,False,781.49,2025-06-16 12:06:51.448209,suspended
818b0652-7974-4626-8352-a5d609954fc3,Amanda,Thompson,gomezgrant@example.net,630.848.6251x5217,1965-01-31,M,3780 William Way,West Rogerfort,Illinois,French Guiana,37098,2025-03-29,True,2884.22,2025-06-18 14:06:39.949818,suspended
be07d0c9-7154-4572-baac-3fd3bc376bf5,Nicholas,Martin,echapman@example.com,836.629.9946,2005-09-19,M,99990 Daniel Place Suite 739,New Rebeccamouth,Hawaii,Bhutan,92811,2023-09-03,True,143.74,2025-06-21 12:35:22.929859,inactive
e79400ee-4a5e-4287-85a6-3296a9dfcc0c,Karl,Santos,ghill@example.net,799-479-5728x5759,2004-01-24,F,022 Scott Prairie,Simonland,Florida,French Southern Territories,69814,2024-08-01,True,2094.15,2025-06-22 20:52:45.769698,active
e61219b5-73ac-46e1-9c21-0944e84511a2,Christopher,Smith,karen84@example.com,214-536-7286x81123,1977-10-11,F,8119 Chelsea Overpass Apt. 459,Port Andrewshire,South Dakota,Tanzania,22380,2025-03-03,False,4370.45,2025-06-17 01:11:50.355695,suspended
50cca99f-5ed2-465d-8c07-cdc393bc506c,Dylan,Hensley,orichards@example.com,458-880-7053,1945-10-05,Other,93910 Susan Place,Port Ashley,New Mexico,Gambia,18117,2024-10-17,True,3543.59,2025-06-13 03:29:32.509036,suspended
6d3520b7-b937-404f-be4c-23fb1f0b1094,Bobby,Brown,margaret18@example.net,504-850-2437,1948-11-22,M,873 Todd Dam Suite 135,Carrollborough,Minnesota,Dominican Republic,81592,2023-08-16,False,4990.71,2025-06-03 21:42:26.525235,inactive
f9b5a1db-525e-4caf-8b67-cdcd5578126e,Morgan,Potter,odavis@example.com,731.356.6397x925,1950-11-19,Other,69028 Thomas Falls Suite 028,Barajasfurt,Nebraska,Albania,45473,2025-05-01,False,1603.08,2025-06-12 12:58:27.809107,active
cea72521-60b1-4ac5-950b-8146856ffc5c,Jonathan,Jones,gjones@example.net,001-275-535-8464x051,1986-09-01,F,73042 Barnes Manors,Port William,Connecticut,Estonia,83569,2024-01-08,False,2754.05,2025-06-11 19:24:30.595584,suspended
943a1af1-c146-4a0a-8763-edcb1db60efe,Jerry,Stewart,sarajohnston@example.net,4676649092,2003-08-17,Other,5513 Medina Motorway Apt. 717,Pamelatown,Tennessee,Jamaica,72957,2025-06-03,False,3069.88,2025-07-03 05:52:15.242302,active
623d45f4-c1ef-4252-9b0c-6cadc9f12b09,Mary,Hoover,harrisstacey@example.net,881.687.3877x58333,1992-06-11,M,41309 Cindy Creek Suite 386,East Amyfurt,Florida,Guernsey,35170,2025-01-28,False,2812.53,2025-07-02 18:54:16.821209,active
a7bbc32d-115c-4802-8310-357dec801a6f,Melanie,Huffman,patriciacarr@example.net,+1-657-372-0441x0079,1980-02-06,F,5381 Christine Station,Coreyberg,Georgia,Sao Tome and Principe,36814,2024-08-03,False,3539.26,2025-06-17 15:49:42.911230,suspended
8eda75d9-bc41-4770-baed-b7ab965ea5d5,Thomas,Garner,michelle96@example.org,(225)617-4224,1996-12-10,Other,61189 Austin Inlet,Foxville,Vermont,Hong Kong,28696,2023-08-08,False,1619.35,2025-06-04 01:13:27.941608,inactive
b1c80969-72da-4793-a63c-36c18bd0d625,Denise,Brown,kimberlyjohnson@example.com,001-736-962-1953x68900,1974-06-24,Other,01732 Moses Port Apt. 073,Daviston,Tennessee,Korea,23001,2023-10-28,False,1474.56,2025-06-06 23:10:41.150037,suspended
90fdbb3e-6173-467d-9020-91168a608ef3,Blake,Hicks,riostyler@example.org,404-354-6171,1974-05-12,Other,4436 Tonya Drive,Port Kevin,Florida,Colombia,47758,2023-10-16,False,4484.01,2025-06-23 03:06:21.499197,inactive
2e5b80a1-57a2-4d1c-a4e1-d1d903f10ab7,Jason,Matthews,thomasjessica@example.net,001-809-744-7726x9032,1964-05-25,F,76179 Cortez Burg,West Stacy,Vermont,Guinea-Bissau,77092,2024-07-31,True,1487.74,2025-06-07 01:11:11.994159,inactive
1b3684b4-1b13-485f-a1a4-4c4a097c763b,Bailey,Rodriguez,jacksonrussell@example.com,001-849-286-4786x86237,2001-09-11,Other,7408 Samuel Shoals Apt. 919,South Kellyshire,Florida,Belize,57803,2024-02-07,True,1764.5,2025-06-05 04:50:18.139963,inactive
c39b7cb2-b9e1-4a73-bcaa-8722923f720a,Allison,Colon,philliphayden@example.net,(635)934-8486,2004-01-04,Other,213 Flores Meadows,East Jennifer,Alabama,Chile,09141,2025-07-01,False,3749.33,2025-06-09 16:04:56.419345,active
f0553964-afb2-4df9-bddd-f3dcba1306b5,Julia,Cline,raven03@example.org,8009088634,1959-07-30,M,008 David Crest,Yatestown,Pennsylvania,Zimbabwe,12604,2024-04-09,False,4668.47,2025-06-26 06:43:20.533837,suspended
3c2f5047-d205-4ba8-a6fb-0b0ca0b5e6c3,Dominic,Simpson,lharmon@example.net,+1-697-390-6085,2003-11-24,F,4630 Andrew Ranch Suite 336,North Jenniferbury,New Hampshire,Belize,13099,2024-07-19,True,590.67,2025-06-06 05:54:08.398449,suspended
8e27e044-9aa8-43b4-a982-d88e17abe966,Debbie,Benson,walter94@example.org,6348015353,1970-05-27,Other,6999 Campbell Squares Suite 667,Lake Brian,Arkansas,Mexico,18582,2024-01-14,True,1250.17,2025-06-23 00:14:16.588608,suspended
b4d2b229-23a7-4c57-8f63-961d041aabfd,Kayla,Kent,samanthadelgado@example.net,994.602.6208x581,1987-11-24,Other,3536 Moore Forges,Wendytown,Alabama,French Polynesia,11929,2023-10-27,True,3207.83,2025-06-06 12:46:11.628002,active
23b590e1-f34e-4435-8f5d-0e9fc586e43c,Andrea,Rivera,parksshawna@example.net,(255)990-4610,1982-05-28,M,46600 David Gardens,South Christopher,Colorado,Saint Kitts and Nevis,98233,2025-04-26,False,1684.95,2025-06-09 16:56:51.936354,inactive
bc297d8d-915b-4aca-a08d-0d01e771c17c,Veronica,Burton,belldavid@example.net,285-607-6653x446,1985-10-09,M,6346 Daniel Corners,Joelstad,New York,Saint Helena,97955,2025-02-05,True,75.65,2025-07-03 04:22:14.129006,suspended
7de7ca5a-4f22-4d57-bb5d-13c5f6cb4071,Megan,Green,angela61@example.com,(882)825-1272x67086,2003-05-28,M,24197 Phelps Mills Suite 947,Gallegosburgh,Pennsylvania,Bahamas,84270,2023-12-01,False,3281.82,2025-06-04 03:25:01.950927,inactive
1bddcbea-eec2-4c06-b997-73b269ac030e,Linda,Turner,jholder@example.org,454.334.0466,1954-01-02,F,649 Martin Glens Apt. 064,Dawnland,Wyoming,British Virgin Islands,13749,2024-11-04,True,3791.76,2025-06-22 01:33:20.018063,inactive
8ce90fdf-8bf4-493a-b210-888fc62c13c3,Christopher,Thomas,aaronbarnett@example.org,835-294-8821x8849,2007-01-24,F,0511 Hunter Estates Suite 434,Port Jessicabury,Alaska,British Indian Ocean Territory (Chagos Archipelago),93330,2024-04-21,False,3247.19,2025-06-13 00:28:22.286992,active
6c83a898-8723-47f4-b378-c9eebe751767,Adam,Bautista,tthomas@example.net,+1-286-300-3203x1978,1950-02-20,Other,03471 Daniel Spurs Suite 197,Williamsville,South Dakota,Saudi Arabia,51350,2025-04-09,True,2699.0,2025-06-08 08:36:30.306432,suspended
af09c66e-5ad2-4420-b09d-ba8afcd9915d,Jennifer,Levine,bowenjonathan@example.net,+1-747-485-5011x3753,1988-12-27,M,2887 Thomas Tunnel,Georgeton,Virginia,Denmark,61835,2023-09-22,True,2118.53,2025-06-16 03:44:46.579273,active
b0b4d74e-8d72-441d-8709-9bf86d3f9e04,William,Maxwell,jdaugherty@example.org,599.964.7718,1965-11-06,M,76810 Lauren Plaza,Lake Jenniferside,Mississippi,Slovenia,46624,2024-06-07,False,3950.41,2025-07-02 19:11:13.312227,active
a6bdaf11-2b72-495b-83c5-607e080eee5e,Jonathan,Parrish,laurentaylor@example.com,(721)969-0696,1960-11-08,Other,67516 John Vista Suite 215,Lake Darrellchester,Maryland,Swaziland,19531,2024-04-11,False,4389.88,2025-06-03 19:45:41.437896,active
32978c7d-37b3-40f6-8278-2c34ed809b95,Michael,Krause,patricia24@example.org,001-519-283-9248x481,1945-02-23,F,691 Leslie Forks,East Craigland,Missouri,Lebanon,94832,2024-03-25,True,4645.85,2025-06-27 22:00:56.818553,inactive
b2c2dd37-635c-4c91-bd39-b46b8cd00b4a,Kelly,Marquez,jerryparrish@example.net,434-981-1050x14764,1976-05-09,F,57385 Garner Way Apt. 281,Velezmouth,Connecticut,Burkina Faso,31199,2024-09-07,False,4946.04,2025-06-26 15:26:25.214713,suspended
5763c5c0-1934-449c-81b6-69c67f6c945f,Michael,Moore,farmerlisa@example.com,(636)802-4465,1993-03-18,Other,05171 Steven Circle Suite 156,Karenfort,Ohio,Norway,99150,2023-12-18,False,4451.84,2025-06-23 15:04:55.989790,active
7c96cc00-1903-4a15-b76d-65f70faae5bf,Louis,Irwin,parsonspamela@example.com,448-757-2602,1960-11-08,Other,862 Lopez Path Suite 076,Kingtown,New Hampshire,Palau,49947,2024-11-13,False,1400.54,2025-06-08 00:07:59.248610,active
d5b7bc6e-dc13-4f79-914e-16d5f2128a48,Jasmine,Hahn,jessicarasmussen@example.com,862.259.2386x8790,1994-09-25,F,320 Deleon Tunnel Apt. 405,Lake Aliciaberg,New Mexico,Cook Islands,76222,2024-05-03,True,3669.04,2025-06-06 04:55:36.347756,suspended
da8fa656-989f-4496-93ce-a4c4e7a1550c,Shannon,Lynn,edwardserin@example.net,367-207-8977x55426,1959-09-13,F,27362 Chandler Falls Apt. 222,Garcialand,New Jersey,Switzerland,49127,2024-10-21,True,119.72,2025-06-18 09:27:14.190923,inactive
7de7e713-f7fd-4283-9ee5-abec9b53ca4f,Daniel,Martin,eric85@example.org,248-569-8305x2169,1981-04-29,F,02698 Cody Grove,Lake Raymond,New York,Switzerland,10650,2023-08-16,True,918.7,2025-06-20 01:58:09.739673,suspended
76ecf3f9-7359-42cf-924a-bc16de4c4944,Nicole,Malone,lindamiller@example.org,405.600.4933x267,2002-04-06,F,317 Anna Tunnel Suite 638,New Jeffreyshire,Arizona,Saint Vincent and the Grenadines,52628,2025-01-05,False,2600.64,2025-06-13 10:39:15.850862,active
598c1a48-e187-4b6d-a801-8e890f94e2f9,Christina,Salazar,daniel93@example.net,+1-832-572-7281x291,1966-06-06,F,9602 Higgins Mission,Brewerburgh,New Jersey,Tokelau,22285,2024-08-10,True,964.67,2025-06-12 19:15:54.458583,active
7d3f9e08-968e-43ca-b495-aef4fa2bc70f,Joseph,Curry,andrew08@example.net,(440)267-5602x08019,1954-12-15,F,4390 Green Ports,New Jeffreyburgh,Minnesota,Congo,32910,2023-11-30,False,4682.34,2025-06-03 21:18:30.923236,active
11365b34-5b86-4d34-bea3-40522af32711,Billy,Pacheco,maurice01@example.net,001-535-545-0369x8884,1992-01-26,F,24362 Anderson Valleys,West Anneside,Tennessee,Djibouti,16550,2023-10-03,False,1215.83,2025-07-02 16:02:45.656735,inactive
1728c576-452d-42fa-80ae-3ba644fbb5b9,Evan,Riley,wdeleon@example.net,(359)999-2012x3763,1973-06-20,F,2106 Caitlin Way Suite 193,Petersonville,Pennsylvania,Bulgaria,24200,2024-04-17,False,2933.18,2025-06-05 23:18:53.058349,suspended
5f541a0d-7b4b-4a29-9991-61163aa4fcd6,Jesse,Morales,rwyatt@example.com,228-264-6120x96173,1980-06-24,M,845 Joseph Field,Lake Daniel,Minnesota,Portugal,30683,2025-03-22,False,3285.73,2025-06-14 07:54:55.896775,suspended
35baf0bd-455a-44d6-9816-1864515b045a,Jennifer,Taylor,evanselizabeth@example.org,377.597.2479x25422,1989-02-12,M,581 Jill Avenue Suite 877,South Trevorfurt,Oregon,Congo,27891,2025-04-06,True,3355.54,2025-06-26 10:01:25.165645,inactive
8ee58a98-fc76-4e36-96ed-e9e996c2eafa,Russell,Davis,martintanner@example.net,+1-746-840-8585x88382,1989-04-08,F,62084 Olson Shoals Apt. 543,Jillianland,Pennsylvania,India,22622,2024-08-12,True,2056.81,2025-06-08 20:52:00.218871,suspended
c1467fee-0235-4b4f-99b1-64cade9c8ed1,Daniel,White,tjackson@example.com,(486)439-4201,1959-12-25,Other,49929 Kristin Rest Suite 627,East Roberttown,Kentucky,Uruguay,45418,2025-02-27,False,3466.94,2025-06-05 06:28:05.165409,suspended
31b77072-6e28-43e9-9c7e-954d94a9922e,Jacob,Woods,deborah03@example.net,401-493-3538,1954-08-09,F,19360 Robert Brooks Apt. 770,Ricardofurt,Delaware,Uzbekistan,90296,2024-12-31,False,3092.4,2025-06-28 14:52:17.356069,active
6f98e008-f9c2-4003-b958-2b950e0d7608,Monica,Myers,jeannereeves@example.com,8093537234,1972-07-08,M,231 Tonya Flat Suite 109,Justinland,Nevada,French Southern Territories,18486,2025-05-19,False,808.27,2025-06-25 03:41:04.754880,suspended
e661b181-46a9-4d1a-9955-d6c3639b5d1d,Lisa,Wilson,stevemarshall@example.net,(285)676-0634x9429,1999-12-10,Other,5518 Smith Corners,Harveyshire,Illinois,China,39793,2024-11-23,False,2108.44,2025-06-04 22:13:55.152074,suspended
381d02e5-8f73-40f5-897a-df422b2fedc6,Sean,Adams,christian72@example.org,456-753-8694x790,1999-07-29,F,362 Hansen Canyon Suite 723,Grossview,California,Palau,02085,2025-06-17,True,3821.21,2025-06-03 18:53:53.845632,suspended
dfd87a1b-8038-493f-ba25-9e6556c26218,Matthew,Blackwell,rharmon@example.org,564-935-9900,1978-02-13,Other,604 Mathis Roads Suite 143,Wagnerhaven,Kentucky,Falkland Islands (Malvinas),28324,2024-06-01,True,2651.26,2025-06-15 13:50:02.730172,suspended
c0a00701-8acf-4adc-9515-2d78600b90ee,Shannon,Pearson,natalie46@example.com,(763)268-1541,2003-08-15,Other,7291 Kimberly Inlet,Blakemouth,Tennessee,Tajikistan,74176,2024-04-09,False,436.61,2025-06-12 09:25:30.991007,suspended
c0bdf939-6972-4c75-9d03-e9273c76cf5b,Nicole,Johnson,perezjohn@example.com,(498)433-0677x30671,1990-10-19,M,7941 Kellie Mission Suite 538,Ericaton,Missouri,Latvia,98992,2023-11-30,True,4152.43,2025-06-16 03:10:34.420914,suspended
2b4e1135-d02e-4ccc-ae03-43a94dff80fc,Heather,Steele,barcher@example.net,850-949-2217x04861,1946-05-18,M,20162 Thomas Valleys Apt. 891,South David,Georgia,Italy,92569,2024-02-24,True,864.46,2025-06-30 04:45:17.563665,suspended
3bbed1b4-cde5-4aa6-85ca-18e9343e299e,Steven,Ellis,fergusonlynn@example.com,+1-342-569-4203x983,2004-10-31,F,901 Howard Port Suite 706,North Christina,Ohio,Kazakhstan,25385,2023-07-04,True,3417.46,2025-06-11 10:40:43.512802,suspended
f5662788-2993-41cf-87ce-f9a29b75459c,Yvonne,Hall,donna30@example.net,(817)881-6780,2004-08-05,Other,315 Dakota Run Suite 928,West Aaronmouth,Wyoming,Aruba,15500,2024-06-14,False,500.16,2025-07-01 19:09:51.629922,suspended
a17cd064-698a-4888-a7f4-9771fa32126e,Kenneth,Griffin,harriswilliam@example.net,8814726282,1985-07-13,F,8500 Thomas Parkways Suite 927,Christopherchester,Ohio,Afghanistan,55942,2025-05-17,True,2294.49,2025-06-24 06:05:22.325879,suspended
e4f3e04d-e272-49b1-998f-2a87b81f9c64,Paul,Rodriguez,isullivan@example.org,+1-208-420-3917,2007-02-21,F,44435 Mccoy Ferry Suite 587,North Gregoryport,Texas,Venezuela,86713,2023-10-15,False,2841.36,2025-06-08 13:26:43.907035,suspended
